seconds,mac,humidity,inside_temp,outside_temp,input_volt,output_volt,battery_back,water_leakage,water_logging
2165,00:11:22:33:44:05,49.8,2081,31.74,1.02,1.01,10.73,0,1
2166,00:11:22:33:44:03,49.8,2082,31.69,1.02,1.01,10.77,0,1
2167,00:11:22:33:44:02,49.8,2083,31.66,1.02,1.01,10.75,0,1
2168,00:11:22:33:44:08,49.8,2084,31.71,1.02,1.01,10.75,0,1
2169,00:11:22:33:44:03,49.8,2085,31.69,1.02,1.01,10.73,0,1
2170,00:11:22:33:44:08,49.8,2086,31.66,1.02,1.01,10.75,0,1
2171,00:11:22:33:44:09,49.8,2087,31.81,1.02,1.01,10.75,0,1
2172,00:11:22:33:44:08,49.9,2088,31.78,1.02,1.01,10.71,0,1
2173,00:11:22:33:44:06,49.9,2089,31.78,1.02,1.01,10.74,0,1
2174,00:11:22:33:44:07,49.9,2090,31.83,1.02,1.01,10.74,0,1
2175,00:11:22:33:44:06,49.9,2091,31.95,1.02,1.01,10.75,0,1
2176,00:11:22:33:44:01,49.9,2092,31.95,1.02,1.01,10.75,0,1
2177,00:11:22:33:44:09,49.9,2093,31.97,1.02,1.01,10.75,0,1
2179,00:11:22:33:44:06,49.9,2094,31.92,1.02,1.01,10.76,0,1
2180,00:11:22:33:44:04,49.8,2095,31.81,1.02,1.01,10.76,0,1
2181,00:11:22:33:44:02,49.8,2096,31.83,1.02,1.01,10.8,0,1
2182,00:11:22:33:44:04,49.8,2097,31.76,1.02,1.01,10.78,0,1
2183,00:11:22:33:44:03,49.7,2098,31.81,1.02,1.01,10.76,0,1
2184,00:11:22:33:44:06,49.8,2099,31.78,1.02,1.01,10.74,0,1
2185,00:11:22:33:44:08,49.8,2100,31.76,1.02,1.01,10.76,0,1
2186,00:11:22:33:44:00,49.7,2101,31.83,1.02,1.01,10.77,0,1
2187,00:11:22:33:44:02,49.7,2102,31.9,1.02,1.01,10.75,0,1
2188,00:11:22:33:44:07,49.7,2103,31.97,1.02,1.01,10.73,0,1
2189,00:11:22:33:44:05,49.7,2104,31.95,1.02,1.01,10.71,0,1
2190,00:11:22:33:44:00,49.7,2105,32.06,1.02,1.01,10.69,0,1
2191,00:11:22:33:44:08,49.7,2106,32.04,1.02,1.01,10.69,0,1
2192,00:11:22:33:44:06,49.8,2107,31.92,1.02,1.01,10.68,0,1
2193,00:11:22:33:44:02,49.8,2108,31.9,1.02,1.01,10.66,0,1
2194,00:11:22:33:44:03,49.8,2109,31.88,1.02,1.01,10.66,0,1
2195,00:11:22:33:44:08,49.8,2110,31.76,1.02,1.01,10.69,0,1
2196,00:11:22:33:44:04,49.8,2111,31.78,1.02,1.01,10.72,0,1
2198,00:11:22:33:44:07,49.8,2112,31.81,1.02,1.01,10.7,0,1
2199,00:11:22:33:44:04,49.8,2113,31.69,1.02,1.01,10.74,0,1
2200,00:11:22:33:44:06,49.8,2114,31.71,1.02,1.01,10.76,0,1
2201,00:11:22:33:44:01,49.8,2115,31.74,1.02,1.01,10.76,0,1
2202,00:11:22:33:44:03,49.8,2116,31.71,1.02,1.01,10.8,0,1
2203,00:11:22:33:44:07,49.8,2117,31.69,1.02,1.01,10.76,0,1
2204,00:11:22:33:44:08,49.7,2118,31.76,1.02,1.01,10.72,0,1
2205,00:11:22:33:44:00,49.7,2119,31.83,1.02,1.01,10.72,0,1
2206,00:11:22:33:44:02,49.7,2120,31.78,1.02,1.01,10.76,0,1
2207,00:11:22:33:44:05,49.7,2121,31.9,1.02,1.01,10.76,0,1
2208,00:11:22:33:44:09,49.8,2122,31.9,1.02,1.01,10.72,0,1
2209,00:11:22:33:44:08,49.8,2123,31.92,1.02,1.01,10.75,0,1
2210,00:11:22:33:44:09,49.8,2124,31.97,1.02,1.01,10.75,0,1
2211,00:11:22:33:44:02,49.8,2125,31.99,1.02,1.01,10.78,0,1
2212,00:11:22:33:44:06,49.8,2126,31.95,1.02,1.01,10.8,0,1
2213,00:11:22:33:44:07,49.8,2127,31.85,1.02,1.01,10.77,0,1
2214,00:11:22:33:44:01,49.8,2128,31.88,1.02,1.01,10.75,0,1
2215,00:11:22:33:44:02,49.8,2129,31.9,1.02,1.01,10.74,0,1
2217,00:11:22:33:44:09,49.8,2130,31.92,1.02,1.01,10.77,0,1
2218,00:11:22:33:44:08,49.8,2131,31.9,1.02,1.01,10.78,0,1
2219,00:11:22:33:44:04,49.8,2132,31.9,1.02,1.01,10.78,0,1
2220,00:11:22:33:44:02,49.8,2133,31.88,1.02,1.01,10.76,0,1
2221,00:11:22:33:44:03,49.8,2134,31.97,1.02,1.01,10.78,0,1
2222,00:11:22:33:44:07,49.8,2135,31.97,1.02,1.01,10.8,0,1
2223,00:11:22:33:44:09,49.7,2136,31.9,1.02,1.01,10.8,0,1
2224,00:11:22:33:44:01,49.7,2137,31.95,1.02,1.01,10.78,0,1
2225,00:11:22:33:44:01,49.7,2138,31.97,1.02,1.01,10.79,0,1
2226,00:11:22:33:44:07,49.7,2139,31.97,1.02,1.01,10.79,0,1
2227,00:11:22:33:44:01,49.7,2140,31.99,1.02,1.01,10.75,0,1
2228,00:11:22:33:44:06,49.7,2141,31.97,1.02,1.01,10.73,0,1
2229,00:11:22:33:44:01,49.7,2142,31.92,1.02,1.01,10.73,0,1
2230,00:11:22:33:44:05,49.7,2143,31.88,1.02,1.01,10.72,0,1
2231,00:11:22:33:44:05,49.6,2144,31.9,1.02,1.01,10.76,0,1
2232,00:11:22:33:44:00,49.7,2145,31.88,1.02,1.01,10.76,0,1
2233,00:11:22:33:44:04,49.6,2146,31.81,1.02,1.01,10.76,0,1
2234,00:11:22:33:44:06,49.6,2147,31.88,1.02,1.01,10.76,0,1
2235,00:11:22:33:44:00,49.6,2148,31.78,1.02,1.01,10.79,0,1
2237,00:11:22:33:44:03,49.6,2149,31.95,1.02,1.01,10.82,0,1
2238,00:11:22:33:44:06,49.6,2150,31.99,1.02,1.01,10.82,0,1
2239,00:11:22:33:44:04,49.6,2151,32.02,1.02,1.01,10.79,0,1
2240,00:11:22:33:44:06,49.6,2152,32.04,1.02,1.01,10.76,0,1
2241,00:11:22:33:44:00,49.6,2153,32.04,1.02,1.01,10.75,0,1
2242,00:11:22:33:44:02,49.6,2154,32.11,1.02,1.01,10.71,0,1
2243,00:11:22:33:44:02,49.6,2155,32.09,1.02,1.01,10.68,0,1
2244,00:11:22:33:44:05,49.6,2156,32.16,1.02,1.01,10.68,0,1
2245,00:11:22:33:44:08,49.6,2157,32.02,1.02,1.01,10.69,0,0
2246,00:11:22:33:44:05,49.6,2158,32.02,1.02,1.01,10.67,0,0
2247,00:11:22:33:44:07,49.6,2159,31.97,1.02,1.01,10.7,0,0
2248,00:11:22:33:44:07,49.6,2160,31.97,1.02,1.01,10.72,0,0
2249,00:11:22:33:44:07,49.6,2161,31.97,1.02,1.01,10.72,0,0
2250,00:11:22:33:44:00,49.6,2162,31.95,1.02,1.01,10.75,0,0
2251,00:11:22:33:44:08,49.6,2163,32.04,1.02,1.01,10.76,0,0
2252,00:11:22:33:44:09,49.6,2164,32.04,1.02,1.01,10.75,0,0
2253,00:11:22:33:44:08,49.6,2165,31.95,1.02,1.01,10.75,0,0
2254,00:11:22:33:44:06,49.6,2166,32.06,1.02,1.01,10.78,0,0
2256,00:11:22:33:44:04,49.5,2167,32.06,1.02,1.01,10.76,0,0
2257,00:11:22:33:44:01,49.6,2168,31.92,1.02,1.01,10.73,0,0
2258,00:11:22:33:44:03,49.6,2169,31.92,1.02,1.01,10.77,0,0
2259,00:11:22:33:44:02,49.6,2170,31.9,1.02,1.01,10.73,0,0
2260,00:11:22:33:44:09,49.5,2171,31.76,1.02,1.01,10.76,0,0
2261,00:11:22:33:44:04,49.5,2172,31.78,1.02,1.01,10.74,0,0
2262,00:11:22:33:44:04,49.6,2173,31.9,1.02,1.01,10.74,0,0
2263,00:11:22:33:44:05,49.5,2174,31.71,1.02,1.01,10.7,0,0
2264,00:11:22:33:44:03,49.5,2175,31.74,1.02,1.01,10.72,0,0
2265,00:11:22:33:44:00,49.5,2176,31.9,1.02,1.01,10.74,0,0
2266,00:11:22:33:44:05,49.6,2177,31.95,1.02,1.01,10.69,0,0
2267,00:11:22:33:44:03,49.6,2178,31.9,1.02,1.01,10.69,0,0
2268,00:11:22:33:44:06,49.6,2179,31.81,1.02,1.01,10.7,0,0
2269,00:11:22:33:44:06,49.6,2180,31.78,1.02,1.01,10.73,0,0
2270,00:11:22:33:44:03,49.6,2181,31.66,1.02,1.01,10.73,0,0
2271,00:11:22:33:44:06,49.6,2182,31.71,1.02,1.01,10.75,0,0
2272,00:11:22:33:44:06,49.6,2183,31.97,1.02,1.01,10.73,0,0
2273,00:11:22:33:44:03,49.6,2184,31.99,1.02,1.01,10.75,0,0
2275,00:11:22:33:44:04,49.6,2185,31.9,1.02,1.01,10.79,0,0
2276,00:11:22:33:44:07,49.6,2186,32.02,1.02,1.01,10.79,0,0
2277,00:11:22:33:44:01,49.6,2187,32.06,1.02,1.01,10.77,0,0
2278,00:11:22:33:44:05,49.6,2188,32.06,1.02,1.01,10.75,0,0
2279,00:11:22:33:44:02,49.6,2189,32.18,1.02,1.01,10.75,0,0
2280,00:11:22:33:44:04,49.6,2190,32.14,1.02,1.01,10.74,0,0
2281,00:11:22:33:44:06,49.6,2191,31.95,1.02,1.01,10.75,0,0
2282,00:11:22:33:44:09,49.6,2192,31.78,1.02,1.01,10.74,0,0
2283,00:11:22:33:44:01,49.6,2193,31.85,1.02,1.01,10.73,0,0
2284,00:11:22:33:44:01,49.6,2194,31.78,1.02,1.01,10.73,0,0
2285,00:11:22:33:44:03,49.6,2195,31.81,1.02,1.01,10.75,1,0
2286,00:11:22:33:44:09,49.6,2196,31.81,1.02,1.01,10.74,1,0
2287,00:11:22:33:44:01,49.6,2197,31.71,1.02,1.01,10.71,1,0
2288,00:11:22:33:44:07,49.6,2198,31.92,1.02,1.01,10.73,1,0
2289,00:11:22:33:44:06,49.5,2199,32.04,1.02,1.01,10.71,1,0
2290,00:11:22:33:44:07,49.5,2200,32.21,1.02,1.01,10.71,1,0
2291,00:11:22:33:44:05,49.5,2201,32.18,1.02,1.01,10.71,1,0
2292,00:11:22:33:44:08,49.5,2202,32.14,1.02,1.01,10.71,1,0
2293,00:11:22:33:44:01,49.4,2203,32.11,1.02,1.01,10.68,1,0
2295,00:11:22:33:44:02,49.4,2204,32.06,1.02,1.01,10.68,1,0
2296,00:11:22:33:44:08,49.4,2205,32.09,1.02,1.01,10.68,1,0
2297,00:11:22:33:44:03,49.4,2206,31.92,1.02,1.01,10.69,1,0
2298,00:11:22:33:44:00,49.4,2207,31.81,1.02,1.01,10.72,1,0
2299,00:11:22:33:44:07,49.4,2208,31.69,1.02,1.01,10.73,0,0
2300,00:11:22:33:44:00,49.4,2209,31.57,1.02,1.01,10.75,0,0
2301,00:11:22:33:44:06,49.4,2210,31.59,1.02,1.01,10.78,0,0
2302,00:11:22:33:44:09,49.4,2211,31.64,1.02,1.01,10.78,0,0
2303,00:11:22:33:44:07,49.4,2212,31.71,1.02,1.01,10.78,0,1
2304,00:11:22:33:44:01,49.5,2213,31.76,1.02,1.01,10.8,0,1
2305,00:11:22:33:44:09,49.5,2214,31.76,1.02,1.01,10.79,0,1
2306,00:11:22:33:44:00,49.5,2215,31.71,1.02,1.01,10.75,0,1
2307,00:11:22:33:44:02,49.5,2216,31.71,1.02,1.01,10.72,0,1
2308,00:11:22:33:44:03,49.5,2217,31.85,1.02,1.01,10.7,0,1
2309,00:11:22:33:44:07,49.5,2218,31.81,1.02,1.01,10.67,0,1
2310,00:11:22:33:44:07,49.5,2219,31.78,1.02,1.01,10.71,0,1
2311,00:11:22:33:44:01,49.5,2220,31.78,1.02,1.01,10.74,0,1
2312,00:11:22:33:44:06,49.5,2221,31.76,1.02,1.01,10.71,0,1
2314,00:11:22:33:44:02,49.5,2222,31.81,1.02,1.01,10.71,0,1
2315,00:11:22:33:44:04,49.5,2223,31.88,1.02,1.01,10.75,0,1
2316,00:11:22:33:44:06,49.5,2224,31.92,1.02,1.01,10.76,0,1
2317,00:11:22:33:44:08,49.5,2225,31.88,1.02,1.01,10.76,0,1
2318,00:11:22:33:44:07,49.4,2226,31.92,1.02,1.01,10.76,0,1
2319,00:11:22:33:44:01,49.4,2227,31.99,1.02,1.01,10.73,0,1
2320,00:11:22:33:44:02,49.4,2228,31.92,1.02,1.01,10.73,0,1
2321,00:11:22:33:44:00,49.4,2229,31.99,1.02,1.01,10.75,0,1
2322,00:11:22:33:44:04,49.4,2230,31.97,1.02,1.01,10.73,0,1
2323,00:11:22:33:44:02,49.4,2231,31.92,1.02,1.01,10.69,0,1
2324,00:11:22:33:44:04,49.4,2232,31.9,1.02,1.01,10.72,0,1
2325,00:11:22:33:44:06,49.4,2233,31.9,1.02,1.01,10.69,0,1
2326,00:11:22:33:44:08,49.4,2234,31.95,1.02,1.01,10.7,0,1
2327,00:11:22:33:44:03,49.5,2235,31.9,1.02,1.01,10.7,0,1
2328,00:11:22:33:44:09,49.5,2236,31.92,1.02,1.01,10.69,1,1
2329,00:11:22:33:44:01,49.6,2237,31.97,1.02,1.01,10.7,1,1
2330,00:11:22:33:44:00,49.6,2238,31.92,1.02,1.01,10.72,1,1
2331,00:11:22:33:44:09,49.6,2239,31.95,1.02,1.01,10.72,1,1
2333,00:11:22:33:44:04,49.6,2240,32.02,1.02,1.01,10.7,1,1
2334,00:11:22:33:44:00,49.6,2241,31.92,1.02,1.01,10.7,1,1
2335,00:11:22:33:44:00,49.6,2242,31.88,1.02,1.01,10.72,1,1
2336,00:11:22:33:44:02,49.6,2243,31.85,1.02,1.01,10.76,1,1
2337,00:11:22:33:44:09,49.6,2244,31.85,1.02,1.01,10.76,1,1
2338,00:11:22:33:44:01,49.6,2245,31.71,1.02,1.01,10.76,1,1
2339,00:11:22:33:44:08,49.6,2246,31.74,1.02,1.01,10.73,1,1
2340,00:11:22:33:44:09,49.6,2247,31.81,1.02,1.01,10.76,1,1
2341,00:11:22:33:44:07,49.6,2248,31.71,1.02,1.01,10.78,1,1
2342,00:11:22:33:44:09,49.6,2249,31.81,1.02,1.01,10.78,1,1
2343,00:11:22:33:44:03,49.6,2250,31.88,1.02,1.01,10.78,1,1
2344,00:11:22:33:44:05,49.6,2251,31.95,1.02,1.01,10.76,1,1
2345,00:11:22:33:44:05,49.6,2252,31.99,1.02,1.01,10.77,1,1
2346,00:11:22:33:44:07,49.5,2253,32.06,1.02,1.01,10.77,1,1
2347,00:11:22:33:44:07,49.5,2254,32.06,1.02,1.01,10.8,1,1
2348,00:11:22:33:44:02,49.5,2255,31.83,1.02,1.01,10.79,0,1
2349,00:11:22:33:44:06,49.5,2256,31.92,1.02,1.01,10.75,0,0
2350,00:11:22:33:44:05,49.5,2257,31.95,1.02,1.01,10.76,0,0
2351,00:11:22:33:44:07,49.5,2258,31.97,1.02,1.01,10.72,0,0
2353,00:11:22:33:44:04,49.4,2259,31.92,1.02,1.01,10.73,0,0
2354,00:11:22:33:44:02,49.4,2260,31.88,1.02,1.01,10.69,0,0
2355,00:11:22:33:44:07,49.4,2261,31.85,1.02,1.01,10.68,0,0
2356,00:11:22:33:44:02,49.4,2262,31.85,1.02,1.01,10.68,0,0
2357,00:11:22:33:44:01,49.4,2263,31.97,1.02,1.01,10.67,0,0
2358,00:11:22:33:44:04,49.4,2264,31.88,1.02,1.01,10.68,0,0
2359,00:11:22:33:44:02,49.4,2265,31.85,1.02,1.01,10.71,0,0
2360,00:11:22:33:44:02,49.4,2266,31.78,1.02,1.01,10.75,0,0
2361,00:11:22:33:44:02,49.4,2267,31.85,1.02,1.01,10.72,0,0
2362,00:11:22:33:44:00,49.5,2268,31.9,1.02,1.01,10.73,0,0
2363,00:11:22:33:44:00,49.5,2269,31.9,1.02,1.01,10.72,0,0
2364,00:11:22:33:44:02,49.4,2270,31.95,1.02,1.01,10.73,0,0
2365,00:11:22:33:44:05,49.5,2271,32.02,1.02,1.01,10.74,0,0
2366,00:11:22:33:44:08,49.5,2272,32.21,1.02,1.01,10.78,0,0
2367,00:11:22:33:44:01,49.5,2273,32.21,1.02,1.01,10.78,0,0
2368,00:11:22:33:44:08,49.5,2274,32.28,1.02,1.01,10.75,0,0
2369,00:11:22:33:44:04,49.5,2275,32.11,1.02,1.01,10.75,0,0
2370,00:11:22:33:44:05,49.5,2276,31.99,1.02,1.01,10.75,0,0
2372,00:11:22:33:44:01,49.5,2277,32.02,1.02,1.01,10.73,0,0
2373,00:11:22:33:44:01,49.5,2278,31.83,1.02,1.01,10.72,0,0
2374,00:11:22:33:44:06,49.5,2279,31.69,1.02,1.01,10.72,0,0
2375,00:11:22:33:44:03,49.5,2280,31.64,1.02,1.01,10.68,0,0
2376,00:11:22:33:44:02,49.5,2281,31.62,1.02,1.01,10.67,0,0
2377,00:11:22:33:44:02,49.5,2282,31.57,1.02,1.01,10.71,0,0
2378,00:11:22:33:44:08,49.5,2283,31.64,1.02,1.01,10.74,0,0
2379,00:11:22:33:44:00,49.5,2284,31.66,1.02,1.01,10.74,0,0
2380,00:11:22:33:44:05,49.5,2285,31.57,1.02,1.01,10.77,0,0
2381,00:11:22:33:44:06,49.5,2286,31.69,1.02,1.01,10.77,0,0
2382,00:11:22:33:44:08,49.5,2287,31.78,1.02,1.01,10.75,0,0
2383,00:11:22:33:44:08,49.5,2288,31.66,1.02,1.01,10.78,0,0
2384,00:11:22:33:44:04,49.5,2289,31.62,1.02,1.01,10.78,0,0
2385,00:11:22:33:44:05,49.5,2290,31.69,1.02,1.01,10.75,0,0
2386,00:11:22:33:44:05,49.5,2291,31.71,1.02,1.01,10.75,0,0
2387,00:11:22:33:44:06,49.5,2292,31.78,1.02,1.01,10.78,0,1
2388,00:11:22:33:44:00,49.5,2293,31.81,1.02,1.01,10.78,0,1
2389,00:11:22:33:44:03,49.5,2294,31.85,1.02,1.01,10.8,0,1
2391,00:11:22:33:44:08,49.5,2295,31.83,1.02,1.01,10.8,0,1
2392,00:11:22:33:44:06,49.5,2296,31.81,1.02,1.01,10.77,0,1
2393,00:11:22:33:44:00,49.5,2297,31.88,1.02,1.01,10.74,0,1
2394,00:11:22:33:44:09,49.5,2298,31.88,1.02,1.01,10.78,0,1
2395,00:11:22:33:44:00,49.5,2299,31.78,1.02,1.01,10.74,0,1
2396,00:11:22:33:44:01,49.5,2300,31.76,1.02,1.01,10.72,0,1
2397,00:11:22:33:44:08,49.5,2301,31.85,1.02,1.01,10.69,0,1
2398,00:11:22:33:44:00,49.5,2302,31.81,1.02,1.01,10.66,0,1
2399,00:11:22:33:44:00,49.5,2303,31.85,1.02,1.01,10.64,0,1
2400,00:11:22:33:44:08,49.5,2304,31.9,1.02,1.01,10.63,0,1
2401,00:11:22:33:44:08,49.5,2305,31.78,1.02,1.01,10.66,0,1
2402,00:11:22:33:44:06,49.5,2306,31.81,1.02,1.01,10.66,0,1
2403,00:11:22:33:44:00,49.5,2307,31.78,1.02,1.01,10.67,0,1
2404,00:11:22:33:44:04,49.5,2308,31.83,1.02,1.01,10.69,0,1
2405,00:11:22:33:44:07,49.5,2309,31.74,1.02,1.01,10.72,0,1
2406,00:11:22:33:44:08,49.5,2310,31.71,1.02,1.01,10.72,0,1
2407,00:11:22:33:44:04,49.5,2311,31.71,1.02,1.01,10.76,0,1
2408,00:11:22:33:44:06,49.5,2312,31.76,1.02,1.01,10.76,0,1
2409,00:11:22:33:44:00,49.5,2313,31.92,1.02,1.01,10.75,0,1
2411,00:11:22:33:44:08,49.5,2314,31.92,1.02,1.01,10.71,0,1
2412,00:11:22:33:44:00,49.5,2315,32.04,1.02,1.01,10.72,0,1
2413,00:11:22:33:44:04,49.6,2316,32.02,1.02,1.01,10.69,0,0
2414,00:11:22:33:44:00,49.6,2317,32.04,1.02,1.01,10.66,0,0
2415,00:11:22:33:44:07,49.7,2318,32.16,1.02,1.01,10.66,0,0
2416,00:11:22:33:44:08,49.7,2319,32.06,1.02,1.01,10.65,0,0
2417,00:11:22:33:44:03,49.8,2320,32.09,1.02,1.01,10.69,0,0
2418,00:11:22:33:44:08,49.8,2321,31.99,1.02,1.01,10.69,0,0
2419,00:11:22:33:44:06,49.8,2322,31.99,1.02,1.01,10.73,0,0
2420,00:11:22:33:44:03,49.8,2323,31.78,1.02,1.01,10.74,0,0
2421,00:11:22:33:44:00,49.8,2324,31.88,1.02,1.01,10.77,0,0
2422,00:11:22:33:44:04,49.8,2325,31.92,1.02,1.01,10.77,0,0
2423,00:11:22:33:44:06,49.8,2326,31.83,1.02,1.01,10.79,0,0
2424,00:11:22:33:44:04,49.7,2327,31.9,1.02,1.01,10.76,0,0
2425,00:11:22:33:44:04,49.7,2328,31.78,1.02,1.01,10.75,0,0
2426,00:11:22:33:44:02,49.7,2329,31.81,1.02,1.01,10.73,0,0
2427,00:11:22:33:44:00,49.6,2330,31.85,1.02,1.01,10.69,0,0
2428,00:11:22:33:44:00,49.6,2331,31.97,1.02,1.01,10.69,0,0
2430,00:11:22:33:44:06,49.6,2332,31.88,1.02,1.01,10.69,0,0
2431,00:11:22:33:44:01,49.6,2333,31.78,1.02,1.01,10.68,0,0
2432,00:11:22:33:44:08,49.7,2334,31.81,1.02,1.01,10.69,0,0
2433,00:11:22:33:44:05,49.7,2335,31.85,1.02,1.01,10.69,0,0
2434,00:11:22:33:44:05,49.7,2336,31.92,1.02,1.01,10.68,0,0
2435,00:11:22:33:44:07,49.7,2337,31.92,1.02,1.01,10.72,0,0
2436,00:11:22:33:44:03,49.7,2338,31.83,1.02,1.01,10.75,0,0
2437,00:11:22:33:44:01,49.7,2339,31.88,1.02,1.01,10.73,0,0
2438,00:11:22:33:44:08,49.7,2340,31.95,1.02,1.01,10.71,0,0
2439,00:11:22:33:44:06,49.6,2341,31.92,1.02,1.01,10.71,0,0
2440,00:11:22:33:44:03,49.6,2342,31.97,1.02,1.01,10.69,0,0
2441,00:11:22:33:44:01,49.6,2343,31.9,1.02,1.01,10.69,0,0
2442,00:11:22:33:44:01,49.6,2344,31.85,1.02,1.01,10.68,0,0
2443,00:11:22:33:44:09,49.6,2345,31.85,1.02,1.01,10.65,0,0
2444,00:11:22:33:44:06,49.6,2346,31.83,1.02,1.01,10.61,0,0
2445,00:11:22:33:44:01,49.6,2347,31.83,1.02,1.01,10.65,0,1
2446,00:11:22:33:44:07,49.6,2348,31.83,1.02,1.01,10.65,0,1
2447,00:11:22:33:44:02,49.6,2349,31.9,1.02,1.01,10.68,0,1
2449,00:11:22:33:44:00,49.6,2350,31.88,1.02,1.01,10.72,0,1
2450,00:11:22:33:44:08,49.6,2351,31.99,1.02,1.01,10.74,0,1
2451,00:11:22:33:44:02,49.6,2352,32.04,1.02,1.01,10.74,0,1
2452,00:11:22:33:44:04,49.6,2353,31.99,1.02,1.01,10.72,0,1
2453,00:11:22:33:44:01,49.6,2354,31.99,1.02,1.01,10.76,0,1
2454,00:11:22:33:44:06,49.6,2355,32.02,1.02,1.01,10.76,0,1
2455,00:11:22:33:44:01,49.6,2356,31.99,1.02,1.01,10.75,0,1
2456,00:11:22:33:44:08,49.6,2357,32.02,1.02,1.01,10.75,0,1
2457,00:11:22:33:44:00,49.6,2358,31.97,1.02,1.01,10.74,0,1
2458,00:11:22:33:44:03,49.6,2359,31.85,1.02,1.01,10.71,0,1
2459,00:11:22:33:44:00,49.6,2360,31.9,1.02,1.01,10.75,0,1
2460,00:11:22:33:44:07,49.6,2361,31.97,1.02,1.01,10.79,0,1
2461,00:11:22:33:44:04,49.6,2362,32.04,1.02,1.01,10.79,0,1
2462,00:11:22:33:44:01,49.6,2363,31.97,1.02,1.01,10.79,0,1
2463,00:11:22:33:44:09,49.6,2364,31.97,1.02,1.01,10.8,0,1
2464,00:11:22:33:44:00,49.6,2365,31.9,1.02,1.01,10.76,0,1
2465,00:11:22:33:44:04,49.6,2366,31.85,1.02,1.01,10.76,0,1
2466,00:11:22:33:44:01,49.6,2367,31.83,1.02,1.01,10.77,0,1
2467,00:11:22:33:44:03,49.6,2368,31.78,1.02,1.01,10.72,0,1
2469,00:11:22:33:44:05,49.6,2369,31.69,1.02,1.01,10.72,0,1
2470,00:11:22:33:44:06,49.6,2370,31.71,1.02,1.01,10.69,0,1
2471,00:11:22:33:44:01,49.6,2371,31.76,1.02,1.01,10.65,0,1
2472,00:11:22:33:44:07,49.6,2372,31.71,1.02,1.01,10.69,0,1
2473,00:11:22:33:44:03,49.6,2373,31.81,1.02,1.01,10.69,0,1
2474,00:11:22:33:44:01,49.6,2374,31.83,1.02,1.01,10.68,0,1
2475,00:11:22:33:44:05,49.6,2375,31.9,1.02,1.01,10.68,0,1
2476,00:11:22:33:44:04,49.6,2376,31.92,1.02,1.01,10.69,0,1
2477,00:11:22:33:44:04,49.6,2377,31.99,1.02,1.01,10.66,0,1
2478,00:11:22:33:44:09,49.6,2378,31.92,1.02,1.01,10.69,0,1
2479,00:11:22:33:44:04,49.6,2379,31.88,1.02,1.01,10.7,0,1
2480,00:11:22:33:44:09,49.6,2380,31.95,1.02,1.01,10.69,0,1
2481,00:11:22:33:44:07,49.6,2381,31.97,1.02,1.01,10.69,0,1
2482,00:11:22:33:44:05,49.6,2382,31.85,1.02,1.01,10.65,0,1
2483,00:11:22:33:44:05,49.6,2383,31.78,1.02,1.01,10.69,0,1
2484,00:11:22:33:44:02,49.6,2384,31.78,1.02,1.01,10.72,0,1
2485,00:11:22:33:44:05,49.6,2385,31.83,1.02,1.01,10.72,0,1
2486,00:11:22:33:44:02,49.6,2386,31.83,1.02,1.01,10.72,0,1
2488,00:11:22:33:44:02,49.6,2387,31.88,1.02,1.01,10.76,0,1
2489,00:11:22:33:44:04,49.6,2388,31.88,1.02,1.01,10.77,0,1
2490,00:11:22:33:44:02,49.6,2389,31.78,1.02,1.01,10.78,0,1
2491,00:11:22:33:44:04,49.6,2390,31.92,1.02,1.01,10.77,0,1
2492,00:11:22:33:44:00,49.6,2391,31.95,1.02,1.01,10.77,0,1
2493,00:11:22:33:44:05,49.6,2392,31.9,1.02,1.01,10.74,0,1
2494,00:11:22:33:44:02,49.6,2393,31.83,1.02,1.01,10.76,0,1
2495,00:11:22:33:44:00,49.6,2394,31.85,1.02,1.01,10.76,0,1
2496,00:11:22:33:44:02,49.6,2395,31.81,1.02,1.01,10.76,0,1
2497,00:11:22:33:44:01,49.6,2396,31.81,1.02,1.01,10.73,0,1
2498,00:11:22:33:44:07,49.6,2397,31.85,1.02,1.01,10.73,0,1
2499,00:11:22:33:44:04,49.6,2398,31.81,1.02,1.01,10.77,0,1
2500,00:11:22:33:44:07,49.6,2399,31.88,1.02,1.01,10.74,0,1
2501,00:11:22:33:44:00,49.6,2400,31.88,1.02,1.01,10.75,0,1
2502,00:11:22:33:44:04,49.6,2401,31.95,1.02,1.01,10.74,0,1
2503,00:11:22:33:44:06,49.6,2402,31.88,1.02,1.01,10.72,0,1
2504,00:11:22:33:44:01,49.6,2403,31.97,1.02,1.01,10.72,0,1
2505,00:11:22:33:44:01,49.6,2404,31.97,1.02,1.01,10.7,0,0
2507,00:11:22:33:44:00,49.6,2405,31.97,1.02,1.01,10.74,0,0
2508,00:11:22:33:44:08,49.6,2406,31.95,1.02,1.01,10.73,0,0
2509,00:11:22:33:44:05,49.6,2407,31.85,1.02,1.01,10.76,0,0
2510,00:11:22:33:44:08,49.5,2408,31.88,1.02,1.01,10.76,0,0
2511,00:11:22:33:44:03,49.5,2409,31.76,1.02,1.01,10.73,0,0
2512,00:11:22:33:44:09,49.5,2410,31.76,1.02,1.01,10.72,0,0
2513,00:11:22:33:44:01,49.5,2411,31.74,1.02,1.01,10.72,0,0
2514,00:11:22:33:44:03,49.5,2412,31.69,1.02,1.01,10.72,0,0
